StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4,Q5,Q5_5_TEXT,Q6,Q7,Q8,Q9,Q9_2_TEXT,Q9,Q9_4_TEXT,Q9,Q10,Q10_9_TEXT,Q11,Q11_3_TEXT,Q97,Q98,CP/PI 1,CP/PI 2,CP/PI 3,CP/PI 4,PU 1,PU 2,Repeat of PU 2,PU 3,PU 4,SQ/SYQ/AC 1,SQ/SYQ/AC 2,SQ/SYQ/AC 3,SQ/SYQ/AC 4,IQ 1,IQ 2,IQ 3,IQ 4,IQ 5,PS 1,PS 2,PS 3,PS 4,PEOU 1,PEOU 2,PEOU 3,PEOU 4,ICSE 1,ICSE 2,ICSE 3,ICSE 4,SCSE 1,SCSE 2,SCSE 3,SCSE 4,BI 1,BI 2,BI 3,BI 4,AU 1,AU 2,AU 3,AU 4,PSOC/VOL 1,PSOC/VOL 2,PSOC/VOL 3,PSOC/VOL 4,Q102
11/23/22 5:59,11/23/22 6:04,0,100,285,1,11/23/22 6:04,,,,,43.3682,-83.5838,anonymous,EN,1,University of Clayton,1,6,1,,medical,3,1,2,1,2,,1,4,,"1,2",,5,5,4,5,4,4,5,4,4,5,4,5,5,4,4,5,4,5,4,4,4,4,4,2,4,5,2,5,4,4,4,4,5,4,4,4,4,5,4,5,4,5,4,2,5,5,5,5,1
11/23/22 6:07,11/23/22 6:16,0,100,513,1,11/23/22 6:16,,,,,42.0986,-72.5931,anonymous,EN,1,Duke University,1,6,1,,1,2,1,2,1,1,,2,"3,4,6,7",,"1,2",,4,2,4,3,3,3,4,4,4,3,4,4,3,2,3,4,4,4,3,4,3,3,3,4,4,4,3,4,3,3,3,3,3,2,4,3,4,4,3,4,4,3,4,2,2,4,3,3,1
11/23/22 6:10,11/23/22 6:17,0,100,438,1,11/23/22 6:17,,,,,42.0986,-72.5931,anonymous,EN,1,Manhattan School of Music,2,6,3,,music,3,1,1,,1,,3,"4,6",,"1,2",,3,4,2,2,3,1,2,2,2,2,4,3,4,4,2,4,3,4,3,3,3,3,4,4,3,2,3,3,4,2,2,2,2,4,4,3,2,2,4,2,4,2,4,3,5,5,2,5,1
11/23/22 5:49,11/23/22 6:19,0,100,1752,1,11/23/22 6:19,,,,,27.6357,-99.5923,anonymous,EN,1,Johns Hopkins University,1,8,2,,psychology,2,1,2,1,1,,2,"3,5,6",,"1,2",,4,4,4,4,4,4,5,4,4,5,5,4,5,4,5,4,5,4,4,4,4,4,4,5,4,4,2,4,4,2,4,4,4,4,5,4,5,5,4,4,2,4,5,5,4,4,4,4,1
11/23/22 6:19,11/23/22 6:25,0,100,394,1,11/23/22 6:25,,,,,29.7638,-95.4924,anonymous,EN,1,Baker College,1,7,1,,The fine arts,3,1,2,2,1,,1,4,,"1,2",,5,5,4,4,5,5,4,4,4,5,4,5,4,4,4,4,5,4,4,4,4,4,5,2,4,4,5,5,5,5,4,3,5,4,5,5,4,5,5,4,4,5,4,2,5,5,5,5,1
11/23/22 6:27,11/23/22 6:32,0,100,295,1,11/23/22 6:32,,,,,45.3332,-118.0854,anonymous,EN,1,Bellevue University,1,8,1,,design,2,1,2,2,2,,1,4,,"1,2",,5,4,4,4,4,5,5,4,4,5,4,4,4,5,5,5,5,5,4,5,5,4,5,2,4,5,4,4,4,5,5,4,5,4,5,5,5,5,5,4,4,4,5,2,5,5,5,5,1
11/23/22 6:17,11/23/22 6:40,0,100,1350,1,11/23/22 6:40,,,,,45.3332,-118.0854,anonymous,EN,1,Bloomfield,1,7,1,,Civil engineering,2,1,2,,1,,2,6,,1,,4,4,4,4,4,5,4,4,4,4,5,5,4,4,4,4,4,4,4,5,4,5,4,4,5,4,4,4,4,5,5,4,5,4,4,4,5,4,5,5,4,4,4,5,4,4,4,4,1
11/23/22 6:39,11/23/22 6:42,0,100,218,1,11/23/22 6:42,,,,,22.2908,114.1501,anonymous,EN,1,USHHN,1,8,2,,SSA,5,2,1,,1,,2,6,,"1,2",,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1
11/23/22 6:40,11/23/22 6:45,0,100,302,1,11/23/22 6:45,,,,,40.058,-75.1876,anonymous,EN,1,University of Chicago,1,11,2,,mathematics,3,1,2,3,1,,2,"5,7",,"1,2",,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1
11/23/22 6:39,11/23/22 6:50,0,100,624,1,11/23/22 6:50,,,,,33.4294,-112.3896,anonymous,EN,1,Wisconsin State College,2,5,2,,The fine arts,3,1,2,1,1,,2,4,,"1,2",,5,5,5,5,4,4,4,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,2,4,5,2,5,5,5,5,5,4,4,5,4,4,4,5,5,5,5,5,3,5,4,5,5,1
11/23/22 6:37,11/23/22 6:50,0,100,810,1,11/23/22 6:50,,,,,39.0169,-94.3137,anonymous,EN,1,Washington University in St Louis,1,9,2,,Chemistry,3,1,2,1,2,,1,"2,3",,1,,4,4,4,4,5,5,5,5,5,5,5,4,5,4,5,5,5,4,4,5,4,5,5,5,4,5,2,4,5,5,5,5,5,5,5,5,3,5,4,5,3,5,5,3,5,5,5,5,
11/23/22 6:45,11/23/22 6:51,0,100,388,1,11/23/22 6:51,,,,,40.7412,-73.9223,anonymous,EN,1,Wheaton College,2,4,4,,Biochemistry,4,1,2,2,1,,1,2,,"1,2",,3,4,3,3,2,3,3,3,3,4,4,4,4,3,4,3,3,4,4,2,3,3,3,3,4,4,4,4,3,4,4,3,4,4,4,4,3,3,3,4,4,4,3,4,4,4,4,3,1
11/23/22 6:46,11/23/22 6:53,0,100,437,1,11/23/22 6:53,,,,,42.2903,-71.0798,anonymous,EN,1,Columbia University,1,7,2,,2,3,1,2,2,3,,2,"3,4,6",,"1,2",,4,2,4,4,4,3,3,3,3,2,3,3,3,4,4,4,4,3,4,4,4,4,3,4,2,2,3,3,3,4,4,3,4,2,2,4,2,2,4,3,4,4,3,4,3,3,3,4,1
11/23/22 6:51,11/23/22 6:55,0,100,267,1,11/23/22 6:55,,,,,36.879,-86.7223,anonymous,EN,1,Washington University in St Louis,2,9,2,,会计,4,1,2,2,2,,1,2,,1,,5,4,5,5,5,5,5,5,5,5,5,4,5,4,4,4,4,4,4,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,4,5,5,1
11/23/22 6:51,11/23/22 7:00,0,100,545,1,11/23/22 7:00,,,,,29.7638,-95.4924,anonymous,EN,1,Clary University,2,4,3,,Economics,3,1,2,2,3,,2,4,,"1,2",,5,5,4,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,5,5,5,2,5,4,2,4,4,4,5,5,4,5,4,5,5,5,5,5,5,5,5,2,5,5,5,5,1
11/23/22 7:00,11/23/22 7:09,0,100,546,1,11/23/22 7:09,,,,,29.6009,-95.224,anonymous,EN,1,Princeton University,1,5,2,,physics,2,1,1,,2,,1,"3,4,7",,"1,2",,3,3,4,4,4,3,4,3,3,4,4,4,3,4,4,4,4,5,4,4,4,5,5,3,3,4,4,4,4,4,3,5,5,5,4,4,5,4,4,4,4,4,4,4,4,4,5,3,1
11/23/22 7:03,11/23/22 7:15,0,100,694,1,11/23/22 7:15,,,,,32.1453,-110.9456,anonymous,EN,1,Albion College,2,6,2,,design,3,1,2,2,1,,1,4,,"1,2",,5,5,5,5,4,5,5,5,5,5,5,5,4,5,4,5,4,5,4,4,5,5,5,2,5,4,2,5,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,1
11/23/22 7:09,11/23/22 7:15,0,100,334,1,11/23/22 7:15,,,,,42.0986,-72.5931,anonymous,EN,1,Ball State University,2,7,2,,business administration,3,1,2,2,1,,1,"2,3,5",,"1,2",,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,1
11/23/22 7:10,11/23/22 7:15,0,100,290,1,11/23/22 7:15,,,,,42.0986,-72.5931,anonymous,EN,1,Tufts University,1,6,4,,Electrical Engineering,4,1,2,2,1,,2,"2,4",,1,,4,5,4,4,4,4,3,4,4,4,4,5,4,4,5,5,5,4,4,4,3,5,4,5,5,5,4,4,4,4,3,4,4,5,4,5,4,4,5,4,5,4,5,5,4,5,5,5,1
11/23/22 7:16,11/23/22 7:24,0,100,461,1,11/23/22 7:24,,,,,45.5999,-121.1871,anonymous,EN,1,Davenport University,1,4,3,,Economics,3,1,2,2,3,,1,4,,"1,2",,5,5,4,4,5,4,4,4,4,5,4,5,5,5,5,4,4,5,4,5,5,5,5,2,4,5,2,4,4,4,4,4,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,1
11/23/22 7:12,11/23/22 7:34,0,100,1289,1,11/23/22 7:34,,,,,42.0986,-72.5931,anonymous,EN,1,Loyola Marymount University,1,8,1,,Computer Science,3,1,2,1,1,,1,2,,1,,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5,5,5,4,4,4,4,4,4,4,5,4,5,5,5,4,5,4,4,5,4,4,5,4,4,4,5,4,4,4,4,5,5,1
11/23/22 7:13,11/23/22 7:34,0,100,1268,1,11/23/22 7:34,,,,,42.0986,-72.5931,anonymous,EN,1,University of Southern California,2,5,4,,Medical Technology,3,1,2,2,3,,2,2,,"1,2",,4,4,4,4,4,4,4,5,5,4,4,5,5,4,5,4,4,5,5,4,4,4,4,4,4,5,5,5,4,5,4,5,4,4,4,5,5,4,4,5,4,4,4,4,5,4,3,5,1
11/23/22 7:28,11/23/22 7:34,0,100,401,1,11/23/22 7:34,,,,,42.0986,-72.5931,anonymous,EN,1,University of Maryland,2,2,2,,Computer Science Major,2,1,2,1,1,,2,"2,4,6",,1,,3,3,3,4,4,4,4,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,3,4,4,3,4,4,3,3,4,3,3,4,4,3,4,4,4,4,1
11/23/22 7:24,11/23/22 7:35,0,100,633,1,11/23/22 7:35,,,,,42.0986,-72.5931,anonymous,EN,1,佛罗里达理工学院,2,11,4,,财务,2,1,1,,2,,2,"2,3",,"1,2",,5,5,5,4,4,5,4,4,4,4,4,4,4,5,5,4,5,4,5,5,4,4,5,4,4,4,4,5,5,4,5,4,5,4,5,4,4,4,4,5,5,5,4,4,5,4,4,4,1
11/23/22 7:27,11/23/22 7:37,0,100,592,1,11/23/22 7:37,,,,,45.3332,-118.0854,anonymous,EN,1,Albion College,1,8,1,,The fine arts,3,1,2,1,2,,1,4,,"1,2",,5,5,4,5,5,5,5,4,4,4,4,4,5,4,5,4,5,5,4,5,5,5,5,2,4,4,2,4,4,4,4,5,5,4,4,4,5,5,5,5,4,4,4,2,5,5,4,5,1
11/23/22 7:33,11/23/22 7:39,0,100,338,1,11/23/22 7:39,,,,,28.8039,-96.9953,anonymous,EN,1,University of Houston,2,7,3,,Management Science,4,1,2,3,1,,2,"4,6",,1,,4,4,4,5,4,5,4,4,4,4,5,4,4,4,4,4,4,5,4,3,5,4,4,5,4,4,4,4,5,4,5,4,4,3,5,4,4,4,5,4,4,5,5,4,5,5,4,4,1
11/23/22 7:39,11/23/22 7:45,0,100,356,1,11/23/22 7:45,,,,,26.4696,-81.8132,anonymous,EN,1,University of Florida,1,5,4,,Materials Science and Engineering,3,1,2,2,4,Off-campus house/apartment,2,"2,3,5",,"1,2",,4,4,4,4,4,4,4,4,4,4,4,4,5,3,4,4,4,4,4,2,5,5,4,3,5,4,4,4,4,3,4,4,5,4,5,5,5,3,4,4,5,5,5,4,4,5,2,2,1
11/23/22 7:42,11/23/22 7:50,0,100,509,1,11/23/22 7:50,,,,,36.5802,-121.8443,anonymous,EN,1,Moreno Valley College﻿,2,6,3,,business administration,2,1,1,,1,,2,"2,3,4,6,7",,1,,4,4,3,3,4,3,4,2,2,3,3,3,3,3,4,3,4,3,4,4,3,4,3,4,4,4,3,4,4,3,4,3,4,3,4,4,4,3,3,3,3,4,4,3,3,4,3,3,1
11/23/22 7:33,11/23/22 7:53,0,100,1148,1,11/23/22 7:53,,,,,42.3667,-88.0925,anonymous,EN,1,Johns Hopkins University,1,7,2,,materials science,1,1,2,2,1,,2,"3,4,6",,"1,2",,5,4,4,5,4,5,4,4,4,4,4,4,5,4,4,4,4,5,4,4,4,4,4,4,4,4,5,4,4,5,4,4,4,4,5,4,4,4,5,5,4,5,4,4,4,4,4,4,1
11/23/22 7:19,11/23/22 7:54,0,100,2063,1,11/23/22 7:54,,,,,22.2908,114.1501,anonymous,EN,1,University of Chicago,2,3,2,,Business,4,1,2,6,2,,1,"3,6,8",,"1,2",,3,3,3,2,2,2,4,2,2,2,2,3,2,4,3,3,4,2,3,3,3,1,5,4,4,2,2,3,4,4,5,4,3,4,3,4,4,4,2,3,4,3,4,4,2,4,4,4,1
11/23/22 7:30,11/23/22 7:54,0,100,1453,1,11/23/22 7:54,,,,,39.3202,-84.552,anonymous,EN,1,Columbia University,1,6,4,,business administration,3,1,2,2,2,,2,2,,"1,2",,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,5,5,4,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,1
11/23/22 7:48,11/23/22 7:56,0,100,433,1,11/23/22 7:56,,,,,38.0936,-78.5623,anonymous,EN,1,University of Virginia,2,3,5,2nd year PhD,Systems Engineering,4,1,2,1,4,Shared housing (house),3,"2,3,4,5,7",,"1,2",,4,4,2,2,4,4,5,4,4,4,4,4,3,2,4,3,3,3,4,1,1,2,1,2,4,4,4,2,2,2,2,2,4,5,4,4,4,4,4,4,4,5,5,4,3,3,3,2,1
11/23/22 7:30,11/23/22 7:56,0,100,1555,1,11/23/22 7:56,,,,,41.923,-87.7531,anonymous,EN,1,Johns Hopkins University,1,6,4,,business intelligence,4,1,2,2,2,,2,2,,1,,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,1
11/23/22 7:30,11/23/22 7:58,0,100,1672,1,11/23/22 7:58,,,,,40.9039,-73.837,anonymous,EN,1,Cornell University,1,7,3,,Chemical engineering,3,1,2,2,2,,2,2,,1,,4,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,1
11/23/22 7:30,11/23/22 7:59,0,100,1742,1,11/23/22 7:59,,,,,36.5802,-121.8443,anonymous,EN,1,University of Michigan,1,7,3,,electrical engineering,4,1,2,2,2,,1,2,,"1,2",,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
11/23/22 7:54,11/23/22 8:01,0,100,386,1,11/23/22 8:01,,,,,43.4037,-82.844,anonymous,EN,1,University of Alaska--Fairbanks,1,9,1,,civil engineering,2,1,2,2,1,,1,"3,4,6",,"1,2",,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,1
11/23/22 7:54,11/23/22 8:01,0,100,412,1,11/23/22 8:01,,,,,39.0005,-76.9712,anonymous,EN,1,Frederick Community College,1,6,1,,financial,4,1,2,2,1,,1,"3,4,6",,2,,5,4,4,4,5,4,5,4,4,5,5,4,4,4,4,4,5,4,4,4,4,4,4,5,4,4,4,4,5,5,5,5,4,4,4,5,5,5,5,5,5,4,5,5,5,5,5,5,1
11/23/22 7:54,11/23/22 8:01,0,100,425,1,11/23/22 8:01,,,,,39.1361,-77.2824,anonymous,EN,1,Frederick Community College,1,8,1,,financial,3,1,2,2,1,,2,"2,5,7",,2,,4,4,4,5,4,5,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5,4,5,5,4,5,4,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,1
11/23/22 7:30,11/23/22 8:06,0,100,2117,1,11/23/22 8:06,,,,,32.6773,-117.0477,anonymous,EN,1,"University of California, San Diego",1,9,3,,mechanical engineering,4,1,2,2,2,,2,2,,"1,2",,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
11/23/22 7:55,11/23/22 8:06,0,100,654,1,11/23/22 8:06,,,,,35.2774,-101.8349,anonymous,EN,1,Johns Hopkins University,1,7,4,,Computer Science and Technology,1,1,2,2,1,,2,"2,4,6",,"1,2",,4,4,4,4,5,4,5,4,4,4,4,4,4,5,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,5,4,5,5,5,5,4,4,5,5,5,5,5,4,4,4,4,1
11/23/22 8:00,11/23/22 8:09,0,100,509,1,11/23/22 8:09,,,,,42.205,-72.6276,anonymous,EN,1,University of Detroit,2,6,2,,music,3,1,2,2,1,,1,4,,"1,2",,5,5,5,5,4,4,5,5,5,4,4,4,4,5,4,5,5,4,4,4,4,5,5,5,4,4,3,4,4,4,5,5,4,5,5,4,5,4,4,4,4,4,5,5,5,5,5,5,1
11/23/22 8:02,11/23/22 8:09,0,100,378,1,11/23/22 8:09,,,,,39.0005,-76.9712,anonymous,EN,1,Hodson Science & Technology Center,2,6,1,,Computer,4,1,2,2,2,,1,"3,6,7",,1,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,4,4,4,4,5,4,5,5,5,5,5,5,5,4,5,5,4,5,5,4,5,4,5,5,5,5,4,1
11/23/22 8:02,11/23/22 8:09,0,100,393,1,11/23/22 8:09,,,,,39.2909,-76.6096,anonymous,EN,1,Hodson Science & Technology Center,2,7,1,,Computer,3,1,2,2,1,,1,"3,6,8",,2,,5,5,4,4,4,4,4,5,5,4,4,5,4,5,4,5,5,5,4,5,4,4,5,5,5,4,4,4,5,4,4,4,5,5,5,5,5,5,5,4,4,5,5,5,5,4,4,4,1
11/23/22 8:09,11/23/22 8:15,0,100,369,1,11/23/22 8:15,,,,,42.0986,-72.5931,anonymous,EN,1,Brown University,2,6,2,,Computer Science Major,2,1,1,,1,,1,2,,1,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1
11/23/22 8:10,11/23/22 8:17,0,100,449,1,11/23/22 8:17,,,,,39.4799,-76.2955,anonymous,EN,1,Montgomery College Germantown Campus,1,5,2,,Engineer,3,1,2,2,1,,3,"4,7,8",,"1,2",,5,5,5,4,5,5,5,4,4,5,5,4,5,5,4,5,5,4,5,4,4,4,5,4,5,5,5,4,4,4,5,5,4,5,4,5,4,4,5,4,5,4,4,4,5,4,4,4,1
11/23/22 8:10,11/23/22 8:17,0,100,466,1,11/23/22 8:17,,,,,40.6357,-74.2527,anonymous,EN,1,Montgomery College Germantown Campus,1,6,1,,Engineer,4,1,2,2,2,,1,"2,4,7",,1,,5,5,5,5,4,5,5,4,4,5,4,5,4,5,4,4,5,4,4,4,5,4,5,4,4,4,5,4,4,5,5,5,5,5,4,5,4,4,5,5,4,4,4,5,4,5,4,4,1
11/23/22 8:16,11/23/22 8:19,0,100,217,1,11/23/22 8:19,,,,,40.822,-73.86,anonymous,EN,1,Columbia University,1,4,4,,medical,3,1,2,3,2,,2,"2,5,6",,"1,2",,4,4,3,5,3,4,3,5,5,5,4,5,4,5,5,5,3,4,4,3,4,5,4,3,3,4,4,5,5,3,4,4,4,5,4,4,4,3,4,4,3,3,4,4,5,4,5,5,1
11/23/22 8:16,11/23/22 8:23,0,100,400,1,11/23/22 8:23,,,,,40.847,-73.8616,anonymous,EN,1,Bernard University,1,4,3,,medical,2,1,2,2,2,,2,"2,4",,"1,2",,4,4,4,4,4,4,4,5,5,5,5,5,4,5,4,4,3,4,4,4,5,4,4,4,4,3,3,4,3,4,5,4,5,3,4,5,4,5,4,4,4,5,5,4,5,5,5,4,1
11/23/22 8:18,11/23/22 8:28,0,100,577,1,11/23/22 8:28,,,,,38.9801,-76.7425,anonymous,EN,1,Montgomery College Germantown Campus,1,6,1,,Management Science,4,1,2,2,1,,1,"2,5,7",,"1,2",,5,4,4,4,4,4,5,4,4,4,5,5,5,3,4,4,3,5,5,4,5,4,5,4,4,4,4,4,5,5,5,3,5,5,4,4,4,5,5,4,3,4,4,5,4,4,4,4,1
11/23/22 8:21,11/23/22 8:28,0,100,448,1,11/23/22 8:28,,,,,37.751,-97.822,anonymous,EN,1,Montgomery College Germantown Campus,2,4,2,,Management Science,2,1,2,4,2,,1,"3,4,7",,"1,2",,5,4,4,4,4,4,5,4,4,3,5,5,4,5,4,5,5,4,4,4,4,4,5,4,3,4,4,4,5,4,4,4,5,4,5,5,4,5,3,3,5,5,4,4,5,3,5,4,1
11/23/22 8:16,11/23/22 8:29,0,100,785,1,11/23/22 8:29,,,,,40.7963,-73.0665,anonymous,EN,1,Bernard University,1,3,4,,financial,4,1,2,4,1,,1,"2,3,6,7",,"1,2",,4,4,4,5,5,4,5,4,4,5,4,5,4,4,5,4,5,5,4,4,4,5,4,4,5,4,5,4,4,4,5,5,5,5,5,5,4,4,4,4,5,5,4,5,5,4,5,5,1
11/23/22 8:17,11/23/22 8:31,0,100,848,1,11/23/22 8:31,,,,,42.0986,-72.5931,anonymous,EN,1,University of Texas at Austin,1,6,4,,nuclear engineering,3,1,2,2,2,,2,2,,1,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
11/23/22 8:17,11/23/22 8:31,0,100,845,1,11/23/22 8:31,,,,,36.5802,-121.8443,anonymous,EN,1,Boston University,1,6,4,,biotechnology,3,1,2,2,2,,1,2,,1,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
11/23/22 8:17,11/23/22 8:31,0,100,841,1,11/23/22 8:31,,,,,42.0986,-72.5931,anonymous,EN,1,University of Maryland,1,6,4,,environmental science,3,1,2,2,2,,1,2,,1,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
11/23/22 8:17,11/23/22 8:31,0,100,839,1,11/23/22 8:31,,,,,45.3332,-118.0854,anonymous,EN,1,University of Minnesota,1,7,3,,behavioral psychology,3,1,2,2,2,,2,2,,"1,2",,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
11/23/22 8:17,11/23/22 8:31,0,100,804,1,11/23/22 8:31,,,,,37.751,-97.822,anonymous,EN,1,Brown University,1,7,3,,chemistry,4,1,2,2,2,,2,2,,"1,2",,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
11/23/22 8:29,11/23/22 8:33,0,100,233,1,11/23/22 8:33,,,,,42.4866,-72.4173,anonymous,EN,1,Newton Theological Seminary,2,9,1,,Control and dynamic systems,4,1,2,4,1,,2,"4,6",,1,,5,4,4,4,4,4,5,5,5,5,4,4,5,4,4,4,4,4,4,4,5,4,4,4,4,5,5,4,5,4,3,4,4,5,5,4,5,4,5,4,4,4,4,5,5,5,5,5,1
11/23/22 8:27,11/23/22 8:35,0,100,484,1,11/23/22 8:35,,,,,40.3044,-86.4689,anonymous,EN,1,Johns Hopkins University,1,8,1,,Automotive Engineering,2,1,2,1,1,,1,"2,5,7",,"1,2",,4,4,5,5,5,4,4,5,5,4,4,4,4,4,4,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,5,4,4,4,4,4,4,4,5,5,5,1
11/23/22 8:16,11/23/22 8:38,0,100,1293,1,11/23/22 8:38,,,,,37.751,-97.822,anonymous,EN,1,Pace University,1,3,3,,financial,4,1,2,2,2,,2,4,,"1,2",,4,4,4,5,4,4,4,5,5,5,5,4,4,4,5,4,5,4,5,4,3,4,4,5,4,4,4,5,5,4,4,4,4,4,5,4,5,5,5,4,5,4,5,4,4,5,5,5,1
11/23/22 8:27,11/23/22 8:39,0,100,701,1,11/23/22 8:39,,,,,42.0986,-72.5931,anonymous,EN,1,Youfu University,2,5,4,,Marketing and Marketing,2,1,2,2,3,,1,"3,4,7",,"1,2",,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,4,5,5,5,5,5,5,4,5,5,5,4,4,5,5,5,5,5,5,4,4,4,5,4,1
11/23/22 8:16,11/23/22 8:39,0,100,1392,1,11/23/22 8:39,,,,,42.9339,-78.8046,anonymous,EN,1,Pace University,2,5,4,,financial,3,1,2,1,3,,2,"4,5",,"1,2",,3,4,4,5,5,5,4,4,4,4,5,4,4,5,5,4,4,5,5,4,5,5,5,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,1
11/23/22 8:28,11/23/22 8:39,0,100,710,1,11/23/22 8:39,,,,,45.3332,-118.0854,anonymous,EN,1,Youfu University,2,6,3,,Marketing and Marketing,3,1,2,1,2,,2,"3,4",,1,,5,5,4,5,5,5,4,5,5,5,5,4,5,5,4,4,4,4,5,5,5,5,5,4,5,5,5,5,5,5,4,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,1
11/23/22 8:16,11/23/22 8:41,0,100,1505,1,11/23/22 8:41,,,,,40.6713,-73.8943,anonymous,EN,1,Pace University,1,5,3,,financial,3,1,2,2,1,,2,"3,4",,"1,2",,4,4,4,4,4,4,4,4,4,5,5,4,4,4,5,4,4,4,4,4,4,3,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,5,1
11/23/22 8:16,11/23/22 8:43,0,100,1601,1,11/23/22 8:43,,,,,40.5468,-74.1804,anonymous,EN,1,Pace University,1,3,4,,Computer,3,1,2,1,1,,2,"4,7",,1,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,1
11/23/22 8:44,11/23/22 8:47,0,100,184,1,11/23/22 8:47,,,,,42.0986,-72.5931,anonymous,EN,1,University of Georgia,2,2,2,,School of Information Studies,2,1,2,2,1,,2,"2,3,7",,1,,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,1
